COPY pre.lang (lang_code, diacr, real_code) FROM stdin;
dda	f	dda
ddd	f	ddd
dde	f	dde
ddg	f	ddg
ddi	f	ddi
ddj	f	ddj
ddn	f	ddn
ddo	f	ddo
ddr	f	ddr
dds	f	dds
ddw	f	ddw
dec	f	dec
ded	f	ded
dee	f	dee
def	f	def
deg	f	deg
deh	f	deh
dei	f	dei
dek	f	dek
dem	f	dem
den	f	den
dep	f	dep
der	f	der
des	f	des
dev	f	dev
dez	f	dez
dga	f	dga
dgb	f	dgb
dgc	f	dgc
dgd	f	dgd
dge	f	dge
dgg	f	dgg
dgh	f	dgh
dgi	f	dgi
dgk	f	dgk
dgn	f	dgn
dgo	f	dgo
dgr	f	dgr
dgs	f	dgs
dgt	f	dgt
dgw	f	dgw
dgx	f	dgx
dgz	f	dgz
dhg	f	dhg
dhi	f	dhi
dhl	f	dhl
dhm	f	dhm
dhn	f	dhn
dho	f	dho
dhr	f	dhr
dhs	f	dhs
dhu	f	dhu
dhv	f	dhv
dhw	f	dhw
dhx	f	dhx
dia	f	dia
dib	f	dib
dic	f	dic
did	f	did
dif	f	dif
dig	f	dig
dii	f	dii
dij	f	dij
dik	f	dik
dil	f	dil
dim	f	dim
din	f	din
dio	f	dio
dip	f	dip
dir	f	dir
dis	f	dis
diu	f	diu
diw	f	diw
dix	f	dix
diy	f	diy
diz	f	diz
dja	f	dja
djb	f	djb
djc	f	djc
djd	f	djd
dje	f	dje
djf	f	djf
dji	f	dji
djj	f	djj
djk	f	djk
djl	f	djl
djm	f	djm
djn	f	djn
djo	f	djo
djr	f	djr
dju	f	dju
djw	f	djw
dka	f	dka
dkk	f	dkk
dkr	f	dkr
dks	f	dks
dkx	f	dkx
dlg	f	dlg
dlk	f	dlk
dlm	f	dlm
dln	f	dln
dma	f	dma
dmb	f	dmb
dmc	f	dmc
dmd	f	dmd
dme	f	dme
dmf	f	dmf
dmg	f	dmg
dmk	f	dmk
dml	f	dml
dmm	f	dmm
dmo	f	dmo
dmr	f	dmr
dms	f	dms
dmu	f	dmu
dmv	f	dmv
dmw	f	dmw
dmx	f	dmx
dmy	f	dmy
dna	f	dna
dnd	f	dnd
dne	f	dne
dng	f	dng
dni	f	dni
dnj	f	dnj
dnk	f	dnk
dnn	f	dnn
dno	f	dno
dnr	f	dnr
dnt	f	dnt
dnu	f	dnu
dnv	f	dnv
dnw	f	dnw
dny	f	dny
doa	f	doa
dob	f	dob
doc	f	doc
doe	f	doe
dof	f	dof
doh	f	doh
doi	f	doi
dok	f	dok
dol	f	dol
don	f	don
doo	f	doo
dop	f	dop
doq	f	doq
dor	f	dor
dos	f	dos
dot	f	dot
dov	f	dov
dow	f	dow
dox	f	dox
doy	f	doy
doz	f	doz
dpp	f	dpp
drb	f	drb
drc	f	drc
drd	f	drd
drg	f	drg
dri	f	dri
drl	f	drl
drn	f	drn
dro	f	dro
drq	f	drq
drs	f	drs
dru	f	dru
dry	f	dry
dsb	f	dsb
dse	f	dse
dsh	f	dsh
dsi	f	dsi
dsl	f	dsl
dsn	f	dsn
dso	f	dso
dsq	f	dsq
dta	f	dta
dtb	f	dtb
dtd	f	dtd
dth	f	dth
dti	f	dti
dtk	f	dtk
dtm	f	dtm
dto	f	dto
dtp	f	dtp
dtr	f	dtr
dts	f	dts
dtt	f	dtt
dtu	f	dtu
dty	f	dty
dua	f	dua
dub	f	dub
duc	f	duc
due	f	due
duf	f	duf
dug	f	dug
duh	f	duh
dui	f	dui
duk	f	duk
dul	f	dul
dum	t	dum
dun	f	dun
duo	f	duo
dup	f	dup
duq	f	duq
dur	f	dur
dus	f	dus
duu	f	duu
duv	f	duv
duw	f	duw
dux	f	dux
duy	f	duy
duz	f	duz
dva	f	dva
dwa	f	dwa
dwr	f	dwr
dwu	f	dwu
dww	f	dww
dwy	f	dwy
dwz	f	dwz
dya	f	dya
dyb	f	dyb
dyd	f	dyd
dyg	f	dyg
dyi	f	dyi
dym	f	dym
dyn	f	dyn
dyo	f	dyo
dyu	f	dyu
dyy	f	dyy
dza	f	dza
dzg	f	dzg
dzl	f	dzl
dzn	f	dzn
ebg	f	ebg
ebk	f	ebk
ebr	f	ebr
ebu	f	ebu
ecr	f	ecr
ecs	f	ecs
ecy	f	ecy
eee	f	eee
efa	f	efa
efe	f	efe
efi	f	efi
ega	f	ega
egl	f	egl
ego	f	ego
egy	f	egx
ehu	f	ehu
eip	f	eip
eit	f	eit
eiv	f	eiv
eja	f	eja
eka	f	eka
eke	f	eke
ekg	f	ekg
eki	f	eki
ekl	f	ekl
ekm	f	ekm
eko	f	eko
ekp	f	ekp
ekr	f	ekr
eky	f	eky
ele	f	ele
elh	f	elh
eli	f	eli
elk	f	elk
elm	f	elm
elo	f	elo
elu	f	elu
elx	f	elx
ema	f	ema
emb	f	emb
eme	f	eme
emg	f	emg
emi	f	emi
emk	f	emk
emm	f	emm
emn	f	emn
emp	f	emp
ems	f	ems
emu	f	emu
emw	f	emw
emx	f	emx
emy	f	emy
ena	f	ena
enb	f	enb
enc	f	enc
end	f	end
enf	f	enf
enh	f	enh
enl	f	enl
enm	t	enm
enn	f	enn
eno	f	eno
enq	f	enq
enr	f	enr
enu	f	enu
env	f	env
enw	f	enw
enx	f	enx
eot	f	eot
epi	f	epi
era	f	era
erg	f	erg
erh	f	erh
eri	f	eri
erk	f	erk
ero	f	ero
err	f	err
ers	f	ers
ert	f	ert
erw	f	erw
ese	f	ese
esh	f	esh
esi	f	esi
esk	f	esk
esl	f	esl
esm	f	esm
esn	f	esn
eso	f	eso
esq	f	esq
ess	f	ess
esu	f	esu
esy	f	esy
etb	f	etb
etc	f	etc
eth	f	eth
etn	f	etn
eto	f	eto
etr	f	etr
ets	f	ets
ett	f	ett
etu	f	etu
etx	f	etx
etz	f	etz
eve	t	eve
evh	f	evh
evn	t	evn
ewo	f	ewo
ext	f	ext
eya	f	eya
eyo	f	eyo
eza	f	eza
eze	f	eze
faa	f	faa
fab	f	fab
fad	f	fad
faf	f	faf
fag	f	fag
fah	f	fah
fai	f	fai
faj	f	faj
fak	f	fak
fal	f	fal
fam	f	fam
fan	f	fan
fap	f	fap
far	f	far
fau	f	fau
fax	f	fax
fay	f	fay
faz	f	faz
fbl	f	fbl
fcs	f	fcs
fer	f	fer
ffi	f	ffi
fgr	f	fgr
fia	f	fia
fie	f	fie
fip	f	fip
fir	f	fir
fit	f	fit
fiw	f	fiw
fkk	f	fkk
fkv	f	fkv
fla	f	fla
flh	f	flh
fli	f	fli
fll	f	fll
fln	f	fln
flr	f	flr
fly	f	fly
fmp	f	fmp
fmu	f	fmu
fng	f	fng
fni	f	fni
fod	f	fod
foi	f	foi
fom	f	fom
fon	f	fon
for	f	for
fos	f	fos
fpe	f	fpe
fqs	f	fqs
frd	f	frd
frm	f	frm
fro	f	fro
frp	f	frp
frq	f	frq
frr	f	frr
frt	f	frt
fse	f	fse
fsl	f	fsl
fss	f	fss
fud	f	fud
fuj	f	fuj
fum	f	fum
fun	f	fun
fur	f	fur
fut	f	fut
fuu	f	fuu
fuy	f	fuy
fvr	f	fvr
fwa	f	fwa
fwe	f	fwe
gaa	f	gaa
gab	f	gab
gac	f	gac
gad	f	gad
gae	f	gae
gaf	f	gaf
gag	f	gag
gah	f	gah
gai	f	gai
gaj	f	gaj
gak	f	gak
gal	f	gal
gam	f	gam
gan	f	gan
gao	f	gao
gap	f	gap
gaq	f	gaq
gar	f	gar
gas	f	gas
gat	f	gat
gau	f	gau
gaw	f	gaw
gay	f	gay
gba	f	gba
gbb	f	gbb
gbd	f	gbd
gbe	f	gbe
gbf	f	gbf
gbg	f	gbg
gbh	f	gbh
gbi	f	gbi
gbj	f	gbj
gbk	f	gbk
gbl	f	gbl
gbm	f	gbm
gbn	f	gbn
gbo	f	gbo
gbp	f	gbp
gbq	f	gbq
gbr	f	gbr
gbs	f	gbs
gbu	f	gbu
gbv	f	gbv
gbw	f	gbw
gbx	f	gbx
gby	f	gby
gcc	f	gcc
gcd	f	gcd
gce	f	gce
gcf	f	gcf
gcl	f	gcl
gcn	f	gcn
gcr	f	gcr
gct	f	gct
gdb	f	gdb
gdc	f	gdc
gdd	f	gdd
gde	f	gde
gdf	f	gdf
gdg	f	gdg
gdh	f	gdh
gdi	f	gdi
gdj	f	gdj
gdk	f	gdk
gdl	f	gdl
gdm	f	gdm
gdn	f	gdn
gdo	f	gdo
gdq	f	gdq
gdr	f	gdr
gds	f	gds
gdt	f	gdt
gdu	f	gdu
gdx	f	gdx
gea	f	gea
geb	f	geb
gec	f	gec
ged	f	ged
geg	f	geg
geh	f	geh
gei	f	gei
gej	f	gej
gek	f	gek
gel	f	gel
geq	f	geq
ges	f	ges
gev	f	gev
gew	f	gew
gex	f	gex
gey	f	gey
gez	f	gez
gfk	f	gfk
gft	f	gft
gga	f	gga
ggb	f	ggb
ggd	f	ggd
gge	f	gge
ggg	f	ggg
ggk	f	ggk
ggl	f	ggl
ggn	f	ggn
ggt	f	ggt
ggu	f	ggu
ggw	f	ggw
gha	f	gha
ghe	f	ghe
ghh	f	ghh
ghk	f	ghk
ghl	f	ghl
ghn	f	ghn
gho	f	gho
ghr	f	ghr
ghs	f	ghs
ght	f	ght
gia	f	gia
gib	f	gib
gid	f	gid
gie	f	gie
gig	f	gig
gih	f	gih
gil	f	gil
gim	f	gim
gin	f	gin
gio	f	gio
gip	f	gip
giq	f	giq
gir	f	gir
gis	f	gis
git	f	git
giu	f	giu
giw	f	giw
gix	f	gix
giy	f	giy
giz	f	giz
gji	f	gji
gjk	f	gjk
gjm	f	gjm
gjn	f	gjn
gju	t	gju
gka	f	gka
gkd	f	gkd
gke	f	gke
gkn	f	gkn
gko	f	gko
gkp	f	gkp
glc	f	glc
gld	t	gld
glh	f	glh
glj	f	glj
glk	f	glk
glo	f	glo
glr	f	glr
glu	f	glu
glw	f	glw
gly	f	gly
gma	f	gma
gmb	f	gmb
gmd	f	gmd
gmg	f	gmg
gmh	t	gmh
gml	t	gml
gmm	f	gmm
gmn	f	gmn
gmu	f	gmu
gmv	f	gmv
gmx	f	gmx
gmy	f	gmy
gmz	f	gmz
gna	f	gna
gnb	f	gnb
gnc	f	gnc
gnd	f	gnd
gne	f	gne
gng	f	gng
gnh	f	gnh
gni	f	gni
gnj	f	gnj
gnk	f	gnk
gnl	f	gnl
gnm	f	gnm
gnn	f	gnn
gnq	f	gnq
gnr	f	gnr
gnt	f	gnt
gnu	f	gnu
gnw	f	gnw
gnz	f	gnz
goa	f	goa
gob	f	gob
goc	f	goc
god	f	god
goe	f	goe
gof	f	gof
gog	f	gog
goh	t	goh
goi	f	goi
goj	f	goj
gol	f	gol
gon	f	gon
goo	f	goo
gop	f	gop
goq	f	goq
gor	f	gor
got	t	got
gou	f	gou
gow	f	gow
gox	f	gox
goy	f	goy
goz	f	goz
gpa	f	gpa
gpn	f	gpn
gqa	f	gqa
gqi	f	gqi
gqn	f	gqn
gqr	f	gqr
gqu	f	gqu
gra	f	gra
grb	f	grb
grc	t	grc
grd	f	grd
grg	f	grg
grh	f	grh
gri	f	gri
grj	f	grj
grm	f	grm
gro	f	gro
grq	f	grq
grs	f	grs
grt	f	grt
gru	f	gru
grv	f	grv
grw	f	grw
grx	f	grx
gry	f	gry
grz	f	grz
gse	f	gse
gsg	f	gsg
gsl	f	gsl
gsm	f	gsm
gsn	f	gsn
gso	f	gso
gsp	f	gsp
gss	f	gss
gsw	f	gsw
gta	f	gta
gtu	f	gtu
gua	f	gua
gub	f	gub
guc	f	guc
gud	f	gud
gue	f	gue
guf	f	guf
gug	f	gug
guh	f	guh
gui	f	gui
guk	f	guk
gul	f	gul
gum	f	gum
gun	f	gun
guo	f	guo
gup	f	gup
guq	f	guq
gur	f	gur
gus	f	gus
gut	f	gut
guu	f	guu
guv	f	guv
guw	f	guw
gux	f	gux
guz	f	guz
gva	f	gva
gvc	f	gvc
gve	f	gve
gvf	f	gvf
gvj	f	gvj
gvl	f	gvl
gvm	f	gvm
gvn	f	gvn
gvo	f	gvo
gvp	f	gvp
gvr	f	gvr
gvs	f	gvs
gvy	f	gvy
gwa	f	gwa
gwb	f	gwb
gwc	f	gwc
gwd	f	gwd
gwe	f	gwe
gwf	f	gwf
gwg	f	gwg
gwi	f	gwi
gwj	f	gwj
gwm	f	gwm
gwn	f	gwn
gwr	f	gwr
gwt	f	gwt
gwu	f	gwu
gww	f	gww
gwx	f	gwx
gxx	f	gxx
gya	f	gya
gyb	f	gyb
gyd	f	gyd
gye	f	gye
gyf	f	gyf
gyg	f	gyg
gyi	f	gyi
gyl	f	gyl
gym	f	gym
gyn	f	gyn
gyo	f	gyo
gyr	f	gyr
gyy	f	gyy
gza	f	gza
gzn	f	gzn
haa	f	haa
hab	f	hab
hac	f	hac
had	f	had
haf	f	haf
hag	f	hag
hah	f	hah
hai	f	hai
haj	f	haj
hak	f	hak
hal	f	hal
ham	f	ham
hao	f	hao
hap	f	hap
har	f	har
has	f	has
hav	f	hav
haw	f	haw
hax	f	hax
hay	f	hay
haz	f	haz
hba	f	hba
hbb	f	hbb
hbn	f	hbn
hbu	f	hbu
hca	f	hca
hch	f	hch
hdn	f	hdn
hds	f	hds
hdy	f	hdy
hea	f	hea
hed	f	hed
heg	f	heg
heh	f	heh
hei	f	hei
hem	f	hem
hgm	f	hgm
hgw	f	hgw
hhi	f	hhi
hhr	f	hhr
hhy	f	hhy
hia	f	hia
hib	f	hib
hid	f	hid
hif	f	hif
hig	f	hig
hih	f	hih
hii	f	hii
hij	f	hij
hik	f	hik
hil	t	hil
hio	f	hio
hir	f	hir
hit	f	hit
hiw	f	hiw
hix	f	hix
hji	f	hji
hka	f	hka
hke	f	hke
hkk	f	hkk
hkn	f	hkn
hks	f	hks
hla	f	hla
hlb	f	hlb
hld	f	hld
hle	f	hle
hlt	f	hlt
hma	f	hma
hmb	f	hmb
hmc	f	hmc
hmd	f	hmd
hme	f	hme
hmf	f	hmf
hmg	f	hmg
hmh	f	hmh
hmi	f	hmi
hmj	f	hmj
hmk	f	hmk
hml	f	hml
hmm	f	hmm
hmp	f	hmp
hmq	f	hmq
hmr	f	hmr
hms	f	hms
hmt	f	hmt
hmu	f	hmu
hmv	f	hmv
hmw	f	hmw
hmy	f	hmy
hmz	f	hmz
hna	f	hna
hnd	f	hnd
hne	f	hne
hnh	f	hnh
hni	f	hni
hnj	f	hnj
hnn	f	hnn
hno	f	hno
hns	f	hns
hnu	f	hnu
hoa	f	hoa
hob	f	hob
hoc	f	hoc
hod	f	hod
hoe	f	hoe
hoh	f	hoh
hoi	f	hoi
hoj	f	hoj
hol	f	hol
hom	f	hom
hoo	f	hoo
hop	f	hop
hor	f	hor
hos	f	hos
hot	f	hot
hov	f	hov
how	f	how
hoy	f	hoy
hoz	f	hoz
hpo	f	hpo
hps	f	hps
hra	f	hra
hrc	f	hrc
hre	f	hre
hrk	f	hrk
hrm	f	hrm
hro	f	hro
hrp	f	hrp
hrt	f	hrt
hru	f	hru
hrw	f	hrw
hrx	f	hrx
hrz	f	hrz
hsb	f	hsb
hsh	f	hsh
hsl	f	hsl
hsn	f	hsn
hss	f	hss
hti	f	hti
hto	f	hto
hts	f	hts
htu	f	htu
hub	f	hub
huc	f	huc
hud	f	hud
huf	f	huf
hug	f	hug
huh	f	huh
hui	f	hui
huj	f	huj
huk	f	huk
hul	f	hul
hum	f	hum
huo	f	huo
hup	f	hup
huq	f	huq
hur	f	hur
hus	f	hus
huu	f	huu
huv	f	huv
huw	f	huw
hux	f	hux
huy	f	huy
huz	t	huz
hvc	f	hvc
hvk	f	hvk
hvn	f	hvn
hwa	f	hwa
hwc	f	hwc
hwo	f	hwo
hya	f	hya
iai	f	iai
ian	f	ian
iar	f	iar
iba	f	iba
ibb	f	ibb
ibd	f	ibd
ibe	f	ibe
ibg	f	ibg
ibh	f	ibh
ibl	f	ibl
ibm	f	ibm
ibn	f	ibn
ibr	f	ibr
ibu	f	ibu
iby	f	iby
ica	f	ica
ich	f	ich
icl	f	icl
icr	f	icr
ida	f	ida
idb	f	idb
idc	f	idc
idd	f	idd
ide	f	ide
idi	f	idi
idr	f	idr
ids	f	ids
idt	f	idt
idu	f	idu
ifa	f	ifa
ifb	f	ifb
ife	f	ife
iff	f	iff
ifk	f	ifk
ifm	f	ifm
ifu	f	ifu
ify	f	ify
igb	f	igb
ige	f	ige
igg	f	igg
igl	t	igl
igm	f	igm
ign	f	ign
igo	f	igo
igs	f	igs
igw	f	igw
ihb	f	ihb
ihi	f	ihi
ihp	f	ihp
ijc	f	ijc
ije	f	ije
ijj	f	ijj
ijn	f	ijn
ijs	f	ijs
ike	f	ike
iki	f	iki
ikk	f	ikk
ikl	f	ikl
iko	f	iko
ikp	f	ikp
ikr	f	ikr
iks	f	iks
ikt	f	ikt
ikv	f	ikv
ikw	f	ikw
ikx	f	ikx
ikz	f	ikz
ila	f	ila
ilb	f	ilb
ilg	f	ilg
ili	f	ili
ilk	f	ilk
ill	f	ill
ilo	t	ilo
ils	f	ils
ilu	f	ilu
ilv	f	ilv
ima	f	ima
imi	f	imi
iml	f	iml
imn	f	imn
imo	f	imo
imr	f	imr
ims	f	ims
imy	f	imy
inb	f	inb
ing	f	ing
inh	t	inh
inj	f	inj
inl	f	inl
inm	f	inm
inn	f	inn
ino	f	ino
inp	f	inp
ins	f	ins
int	f	int
inz	f	inz
ior	f	ior
iou	f	iou
iow	f	iow
ipi	f	ipi
ipo	f	ipo
iqu	f	iqu
iqw	f	iqw
ire	f	ire
irh	f	irh
iri	f	iri
irk	f	irk
irn	f	irn
irr	f	irr
iru	f	iru
irx	f	irx
iry	f	iry
isa	f	isa
isc	f	isc
isd	f	isd
ise	f	ise
isg	f	isg
ish	f	ish
isi	f	isi
isk	f	isk
ism	f	ism
isn	f	isn
iso	f	iso
isr	f	isr
ist	f	ist
isu	f	isu
itb	f	itb
itd	f	itd
ite	f	ite
iti	f	iti
itk	f	itk
itl	f	itl
itm	f	itm
ito	f	ito
itr	f	itr
its	f	its
itt	f	itt
itv	f	itv
itw	f	itw
itx	f	itx
ity	f	ity
itz	f	itz
ium	f	ium
ivb	f	ivb
ivv	f	ivv
iwk	f	iwk
iwm	f	iwm
iwo	f	iwo
iws	f	iws
ixc	f	ixc
ixl	f	ixl
iya	f	iya
iyo	f	iyo
iyx	f	iyx
izh	f	izh
izi	f	izi
izr	f	izr
izz	f	izz
jaa	f	jaa
jab	f	jab
jac	f	jac
jad	f	jad
jae	f	jae
jaf	f	jaf
jah	f	jah
jaj	f	jaj
jal	f	jal
jam	f	jam
jan	f	jan
jao	f	jao
jaq	f	jaq
jas	f	jas
jat	f	jat
jau	f	jau
jax	f	jax
jay	f	jay
jaz	f	jaz
jbj	f	jbj
jbk	f	jbk
jbn	f	jbn
jbo	f	jbo
jbr	f	jbr
jbt	f	jbt
jbu	f	jbu
jbw	f	jbw
jcs	f	jcs
jct	f	jct
jda	f	jda
jdg	f	jdg
jdt	f	jdt
jeb	f	jeb
jee	f	jee
jeg	f	jeg
jeh	f	jeh
jei	f	jei
jek	f	jek
jel	f	jel
jen	f	jen
jer	f	jer
jet	f	jet
jeu	f	jeu
jgb	f	jgb
jgk	f	jgk
jgo	f	jgo
jhi	f	jhi
jhs	f	jhs
jia	f	jia
jib	f	jib
jic	f	jic
jid	f	jid
jie	f	jie
jig	f	jig
jih	f	jih
jii	f	jii
jil	f	jil
jim	f	jim
jio	f	jio
jiq	f	jiq
jit	f	jit
jiu	f	jiu
jiv	f	jiv
jiy	f	jiy
jje	f	jje
jjr	f	jjr
jka	f	jka
jko	f	jko
jkr	f	jkr
jku	f	jku
jle	f	jle
jls	f	jls
jma	f	jma
jmb	f	jmb
jmc	f	jmc
jmd	f	jmd
jmi	f	jmi
jml	f	jml
jmn	f	jmn
jmr	f	jmr
jmw	f	jmw
jmx	f	jmx
jna	f	jna
jnd	f	jnd
jng	f	jng
jni	f	jni
jnj	f	jnj
jnl	f	jnl
jns	f	jns
job	f	job
jod	f	jod
jor	f	jor
jos	f	jos
jow	f	jow
jpr	f	jpr
jqr	f	jqr
jra	f	jra
jrr	f	jrr
jru	f	jru
jsl	f	jsl
jua	f	jua
jub	f	jub
juc	f	juc
jud	f	jud
juh	f	juh
jui	f	jui
juk	f	juk
jul	f	jul
jum	f	jum
jun	f	jun
juo	f	juo
jup	f	jup
jur	f	jur
jus	f	jus
jut	f	jut
juu	f	juu
juw	f	juw
juy	f	juy
jvd	f	jvd
jvn	f	jvn
jwi	f	jwi
jyy	f	jyy
kaa	f	kaa
kab	f	kab
kac	f	kac
kad	f	kad
kae	f	kae
kaf	f	kaf
kag	f	kag
kah	f	kah
kai	f	kai
kaj	f	kaj
kak	f	kak
kam	f	kam
kao	f	kao
kap	f	kap
kaq	f	kaq
kaw	f	kaw
kax	f	kax
kay	f	kay
kba	f	kba
kbb	f	kbb
kbc	f	kbc
kbd	f	kbd
kbe	f	kbe
kbh	f	kbh
kbi	f	kbi
kbj	f	kbj
kbk	f	kbk
kbm	f	kbm
kbn	f	kbn
kbo	f	kbo
kbp	f	kbp
kbq	f	kbq
kbr	f	kbr
kbs	f	kbs
kbt	f	kbt
kbu	f	kbu
kbv	f	kbv
kbw	f	kbw
kbx	f	kbx
kbz	f	kbz
kca	f	kca
kcb	f	kcb
kcc	f	kcc
kcd	f	kcd
kce	f	kce
kcf	f	kcf
kcg	f	kcg
kch	f	kch
kci	f	kci
kcj	f	kcj
kck	f	kck
kcl	f	kcl
kcm	f	kcm
kcn	t	kcn
kco	f	kco
kcp	f	kcp
kcq	f	kcq
kcr	f	kcr
kcs	f	kcs
kct	f	kct
kcu	f	kcu
kcv	f	kcv
kcw	f	kcw
kcx	f	kcx
kcy	f	kcy
kcz	f	kcz
kda	f	kda
kdc	f	kdc
kdd	f	kdd
kde	f	kde
kdf	f	kdf
kdg	f	kdg
kdh	f	kdh
kdi	f	kdi
kdj	f	kdj
kdk	f	kdk
kdl	f	kdl
kdm	f	kdm
kdn	f	kdn
kdp	f	kdp
kdq	f	kdq
kdr	f	kdr
kdt	f	kdt
kdu	f	kdu
kdv	f	kdv
kdw	f	kdw
kdx	f	kdx
kdy	f	kdy
kdz	f	kdz
kea	f	kea
keb	f	keb
kec	f	kec
ked	f	ked
kee	f	kee
kef	f	kef
keg	f	keg
keh	f	keh
kei	f	kei
kej	f	kej
kek	f	kek
kel	f	kel
kem	f	kem
ken	f	ken
keo	f	keo
kep	f	kep
keq	f	keq
ker	f	ker
kes	f	kes
ket	f	ket
keu	f	keu
kev	f	kev
kew	f	kew
kex	f	kex
key	f	key
kez	f	kez
kfa	f	kfa
kfb	f	kfb
kfc	f	kfc
kfd	f	kfd
kfe	f	kfe
kff	f	kff
kfg	f	kfg
kfh	f	kfh
kfi	f	kfi
kfj	f	kfj
kfk	f	kfk
kfl	f	kfl
kfn	f	kfn
kfo	f	kfo
kfp	f	kfp
kfq	f	kfq
kfr	f	kfr
kfs	f	kfs
kft	f	kft
kfu	f	kfu
kfv	f	kfv
kfw	f	kfw
kfx	f	kfx
kfy	f	kfy
kfz	f	kfz
kga	f	kga
kgb	f	kgb
kgd	f	kgd
kge	f	kge
kgf	f	kgf
kgg	f	kgg
kgi	f	kgi
kgj	f	kgj
kgk	f	kgk
kgl	f	kgl
kgm	f	kgm
kgn	f	kgn
kgo	f	kgo
kgp	f	kgp
kgq	f	kgq
kgr	f	kgr
kgs	f	kgs
kgt	f	kgt
kgu	f	kgu
kgv	f	kgv
kgw	f	kgw
kgx	f	kgx
kgy	f	kgy
kha	f	kha
khb	t	khb
khc	f	khc
khd	f	khd
khe	f	khe
khf	f	khf
khh	f	khh
khj	f	khj
khl	f	khl
khn	f	khn
kho	f	kho
khp	f	khp
khq	f	khq
khr	f	khr
khs	f	khs
kht	t	kht
khu	f	khu
khv	f	khv
khw	f	khw
khx	f	khx
khy	f	khy
khz	f	khz
kia	f	kia
kib	f	kib
kic	f	kic
kid	f	kid
kie	f	kie
kif	f	kif
kig	f	kig
kih	f	kih
kii	f	kii
kij	f	kij
kil	f	kil
kim	f	kim
kio	f	kio
kip	f	kip
kiq	f	kiq
kis	f	kis
kit	f	kit
kiv	f	kiv
kiw	f	kiw
kix	f	kix
kiy	f	kiy
kiz	f	kiz
kja	f	kja
kjb	f	kjb
kjc	f	kjc
kjd	f	kjd
kje	f	kje
kjg	f	kjg
kjh	f	kjh
kji	f	kji
kjj	t	kjj
kjk	f	kjk
kjl	f	kjl
kjm	f	kjm
kjn	f	kjn
kjo	f	kjo
kjp	f	kjp
kjq	f	kjq
kjr	f	kjr
kjs	f	kjs
kjt	f	kjt
kju	f	kju
kjx	f	kjx
kjy	f	kjy
kjz	f	kjz
kka	f	kka
kkb	f	kkb
kkc	f	kkc
kkd	f	kkd
kke	f	kke
kkf	f	kkf
kkg	f	kkg
kkh	f	kkh
kki	f	kki
kkj	f	kkj
kkk	f	kkk
kkl	f	kkl
kkm	f	kkm
kkn	f	kkn
kko	f	kko
kkp	f	kkp
kkq	f	kkq
kkr	f	kkr
kks	f	kks
kkt	f	kkt
kku	f	kku
kkv	f	kkv
kkw	f	kkw
kkx	f	kkx
kky	f	kky
kkz	f	kkz
kla	f	kla
klb	f	klb
klc	f	klc
kld	f	kld
kle	f	kle
klf	f	klf
klg	f	klg
klh	f	klh
kli	f	kli
klj	f	klj
klk	f	klk
kll	f	kll
klm	f	klm
kln	f	kln
klo	f	klo
klp	f	klp
klq	f	klq
klr	f	klr
kls	f	kls
klt	f	klt
klu	f	klu
klv	f	klv
klw	f	klw
klx	f	klx
kly	f	kly
klz	f	klz
kma	f	kma
kmb	f	kmb
kmc	f	kmc
kmd	f	kmd
kme	f	kme
kmf	f	kmf
kmg	f	kmg
kmh	f	kmh
kmi	f	kmi
kmj	f	kmj
kmk	f	kmk
kml	f	kml
kmm	f	kmm
kmn	f	kmn
kmo	f	kmo
kmp	f	kmp
kmq	f	kmq
kmr	t	kmr
kms	f	kms
kmt	f	kmt
kmu	f	kmu
kmv	f	kmv
kmw	f	kmw
kmx	f	kmx
kmy	f	kmy
kmz	f	kmz
kna	f	kna
knb	f	knb
knd	f	knd
kne	f	kne
knf	f	knf
kni	f	kni
knj	f	knj
knk	f	knk
knl	f	knl
knm	f	knm
kno	f	kno
knp	f	knp
knq	f	knq
knr	f	knr
kns	f	kns
knt	f	knt
knu	f	knu
knv	f	knv
knx	f	knx
kny	f	kny
knz	f	knz
koa	f	koa
koc	f	koc
kod	f	kod
koe	f	koe
kof	f	kof
kog	f	kog
koh	f	koh
koi	f	koi
kok	t	kok
kol	f	kol
koo	f	koo
kop	f	kop
koq	f	koq
kos	f	kos
kot	f	kot
kou	f	kou
kov	f	kov
kow	f	kow
koy	f	koy
koz	f	koz
kpa	f	kpa
kpb	f	kpb
kpc	f	kpc
kpd	f	kpd
kpe	f	kpe
kpf	f	kpf
kpg	f	kpg
kph	f	kph
kpi	f	kpi
kpj	f	kpj
kpk	f	kpk
kpl	f	kpl
kpm	f	kpm
kpn	f	kpn
kpo	f	kpo
kpp	f	kpp
kpq	f	kpq
kpr	f	kpr
kps	f	kps
kpt	f	kpt
kpu	f	kpu
kpv	f	kpv
kpw	f	kpw
kpx	f	kpx
kpy	f	kpy
kpz	f	kpz
kqa	f	kqa
kqb	f	kqb
kqc	f	kqc
kqd	f	kqd
kqe	f	kqe
kqf	f	kqf
kqg	f	kqg
kqh	f	kqh
kqi	f	kqi
kqj	f	kqj
kqk	f	kqk
kql	f	kql
kqm	f	kqm
kqn	f	kqn
kqo	f	kqo
kqp	f	kqp
kqq	f	kqq
kqr	f	kqr
kqs	f	kqs
kqt	f	kqt
kqu	f	kqu
kqv	f	kqv
kqw	f	kqw
kqx	f	kqx
kqy	f	kqy
kqz	f	kqz
